city_name	latitude	longitude	feature_class	feature_code	country_code	population	elevation	average_elevation	timezone		
Bua	57.23333	12.13333	P	PPL	SE	2036		5	Europe/Stockholm		
Brunna	60.26255	16.01034	P	PPL	SE	3861		55	Europe/Stockholm		
Brunna	59.51667	17.75	P	PPL	SE	3948		22	Europe/Stockholm		
Brunn	59.28	18.43	P	PPL	SE	1180		33	Europe/Stockholm		
Brunflo	63.07586	14.83203	P	PPL	SE	3916		339	Europe/Stockholm		
Bromoella	56.07551	14.46958	P	PPLA2	SE	7854		10	Europe/Stockholm		
Bromma	59.34	17.94	P	PPLX	SE	61000		11	Europe/Stockholm		
Broby	56.25521	14.07797	P	PPLA2	SE	3104		45	Europe/Stockholm		
Bro	59.51667	17.63333	P	PPL	SE	8266		21	Europe/Stockholm		
Brevik	59.35	18.2	P	PPL	SE	8024		41	Europe/Stockholm		
Brevik	59.21667	18.38333	P	PPL	SE	1817		39	Europe/Stockholm		
Bredbyn	63.44655	18.11019	P	PPL	SE	1200		45	Europe/Stockholm		
Bredaryd	57.17343	13.73789	P	PPL	SE	1549		165	Europe/Stockholm		
Brastad	58.38333	11.48333	P	PPL	SE	2289		47	Europe/Stockholm		
Bralanda	58.56344	12.34923	P	PPL	SE	1521		63	Europe/Stockholm		
Braekne-Hoby	56.23333	15.11667	P	PPL	SE	1708		31	Europe/Stockholm		
Braecke	62.75067	15.42193	P	PPLA2	SE	1559		307	Europe/Stockholm		
Braas	57.06667	15.05	P	PPL	SE	1692		188	Europe/Stockholm		
Boxholm	58.19719	15.05376	P	PPLA2	SE	3269		147	Europe/Stockholm		
Borlaenge	60.4858	15.43714	P	PPLA2	SE	41955		124	Europe/Stockholm		
Borgholm	56.8793	16.65634	P	PPLA2	SE	4344		6	Europe/Stockholm		
Borensberg	58.56667	15.28333	P	PPL	SE	2942		107	Europe/Stockholm		
Boras	57.72101	12.9401	P	PPLA2	SE	71700		143	Europe/Stockholm		
Bor	57.11667	14.16667	P	PPL	SE	1263		169	Europe/Stockholm		
Bollstabruk	62.99777	17.67348	P	PPL	SE	1883		2	Europe/Stockholm		
Bollnaes	61.34817	16.39464	P	PPLA2	SE	13716		38	Europe/Stockholm		
Bollmora	59.24196	18.22762	P	PPLA2	SE	0		41	Europe/Stockholm		
Bollebygd	57.66866	12.57272	P	PPLA2	SE	3870		87	Europe/Stockholm		
Bodafors	57.5	14.7	P	PPL	SE	1957		276	Europe/Stockholm		
Boo	59.33333	18.28333	P	PPLX	SE	24052		37	Europe/Stockholm		
Blomstermala	56.98333	16.33333	P	PPL	SE	2380		26	Europe/Stockholm		
Blentarp	55.58333	13.6	P	PPL	SE	1452		55	Europe/Stockholm		
Bjuv	56.08372	12.91914	P	PPLA2	SE	10602		23	Europe/Stockholm		
Bjursas	60.73726	15.45291	P	PPL	SE	1968		177	Europe/Stockholm		
Bjurholm	63.93027	19.21369	P	PPLA2	SE	1000		173	Europe/Stockholm		
Bjoerneborg	59.24122	14.24942	P	PPL	SE	1237		130	Europe/Stockholm		
Bjoerlanda	57.76667	11.83333	P	PPL	SE	23088		8	Europe/Stockholm		
Bjorko	59.75	19	P	PPL	SE	1409		4	Europe/Stockholm		
Bjoerkoe	57.73221	11.67916	P	PPL	SE	1495		-9999	Europe/Stockholm		
Bjoerklinge	60.03333	17.55	P	PPL	SE	3322		25	Europe/Stockholm		
Bjoerboholm	57.87096	12.32546	P	PPL	SE	1036		68	Europe/Stockholm		
Bjaesta	63.2	18.5	P	PPL	SE	1845		33	Europe/Stockholm		
Bjaerred	55.71667	13.01667	P	PPL	SE	9844		7	Europe/Stockholm		
Bjaernum	56.29032	13.71128	P	PPL	SE	2755		95	Europe/Stockholm		
Billingsfors	58.98333	12.25	P	PPL	SE	1108		90	Europe/Stockholm		
Billesholm	56.05	13	P	PPL	SE	2794		57	Europe/Stockholm		
Billeberga	55.88333	13	P	PPL	SE	1050		30	Europe/Stockholm		
Billdal	57.56667	11.93333	P	PPL	SE	14874		17	Europe/Stockholm		
Bergsjoe	61.98253	17.06368	P	PPLA2	SE	1292		27	Europe/Stockholm		
Bergshamra	59.38083	18.03427	P	PPL	SE	7300		36	Europe/Stockholm		
Hoverberg	62.81381	14.44735	P	PPLA2	SE	206		300	Europe/Stockholm		
Bergkvara	56.39063	16.07274	P	PPL	SE	1021		5	Europe/Stockholm		
Bergeforsen	62.53074	17.38123	P	PPL	SE	1787		43	Europe/Stockholm		
Bergby	60.92931	17.04194	P	PPL	SE	1549		17	Europe/Stockholm		
Berg	58.48831	15.52969	P	PPL	SE	1229		60	Europe/Stockholm		
Bengtsfors	59.02912	12.23207	P	PPLA2	SE	3125		100	Europe/Stockholm		
Bastad	56.42689	12.85339	P	PPLA2	SE	5146		14	Europe/Stockholm		
Barsloev	56.0091	12.8058	P	PPL	SE	2753		43	Europe/Stockholm		
Barkaroe	59.54935	16.5074	P	PPL	SE	1404		16	Europe/Stockholm		
Bara	58.68333	17.06667	P	PPLX	SE	3270		20	Europe/Stockholm		
Bara	55.58155	13.17862	P	PPL	SE	3743		31	Europe/Stockholm		
Bankeryd	57.86021	14.124	P	PPL	SE	8506		116	Europe/Stockholm		
Balsta	59.5671	17.52781	P	PPLA2	SE	13138		14	Europe/Stockholm		
Baelinge	59.95	17.53333	P	PPL	SE	2406		37	Europe/Stockholm		
Axvall	58.38333	13.56667	P	PPL	SE	1164		129	Europe/Stockholm		
Avesta	60.14274	16.16295	P	PPLA2	SE	11949		89	Europe/Stockholm		
Atvidaberg	58.20152	15.9977	P	PPLA2	SE	7014		94	Europe/Stockholm		
Astorp	56.13566	12.9443	P	PPLA2	SE	9215		33	Europe/Stockholm		
Asmundtorp	55.88333	12.93333	P	PPL	SE	1563		17	Europe/Stockholm		
Askersund	58.87988	14.9023	P	PPLA2	SE	3997		101	Europe/Stockholm		
Asele	64.16026	17.34762	P	PPLA2	SE	1706		317	Europe/Stockholm		
Aseda	57.1701	15.3443	P	PPLA2	SE	2557		238	Europe/Stockholm		
Asbro	59	15.05	P	PPL	SE	1321		126	Europe/Stockholm		
Asa	57.35	12.11667	P	PPL	SE	6084		25	Europe/Stockholm		
As	63.36667	16.58333	P	PPL	SE	1097		179	Europe/Stockholm		
As	63.25	14.56667	P	PPL	SE	1572		375	Europe/Stockholm		
Arvika	59.65528	12.58518	P	PPLA2	SE	13926		52	Europe/Stockholm		
Arvidsjaur	65.59033	19.16682	P	PPLA2	SE	4655		380	Europe/Stockholm		
Arsunda	60.51644	16.73436	P	PPL	SE	1012		48	Europe/Stockholm		
Arsta	59.2978	18.0514	P	PPLX	SE	16807		39	Europe/Stockholm		
Arno	60.11667	18.63333	P	PPL	SE	3925		13	Europe/Stockholm		
Arnoe	58.72675	17.02322	P	PPL	SE	4124		18	Europe/Stockholm		
Arloev	55.63248	13.07141	P	PPLA2	SE	9108		7	Europe/Stockholm		
AErla	59.27983	16.67896	P	PPL	SE	1272		50	Europe/Stockholm		
Arjeplog	66.05173	17.88606	P	PPLA2	SE	1822		426	Europe/Stockholm		
Arjaeng	59.39217	12.13336	P	PPLA2	SE	3302		129	Europe/Stockholm		
Arbra	61.46667	16.38333	P	PPL	SE	1961		107	Europe/Stockholm		
Arboga	59.39387	15.83882	P	PPLA2	SE	10841		18	Europe/Stockholm		
Annelund	57.98843	13.07483	P	PPL	SE	1226		159	Europe/Stockholm		
Ankarsrum	57.69896	16.33407	P	PPL	SE	1234		72	Europe/Stockholm		
Angered	57.78628	12.09852	P	PPL	SE	1062		85	Europe/Stockholm		
AEngelholm	56.2428	12.86219	P	PPLA2	SE	23240		11	Europe/Stockholm		
Ange	62.52495	15.65904	P	PPLA2	SE	2889		168	Europe/Stockholm		
Aneby	57.83895	14.81016	P	PPLA2	SE	3496		223	Europe/Stockholm		
Anderstorp	58.88333	14.28333	P	PPL	SE	4987		157	Europe/Stockholm		
Anderstorp	57.28333	13.63333	P	PPL	SE	5076		159	Europe/Stockholm		
Andersloev	55.43836	13.31966	P	PPL	SE	1963		42	Europe/Stockholm		
Amotfors	59.76191	12.36211	P	PPL	SE	1347		87	Europe/Stockholm		
Amal	59.051	12.70492	P	PPLA2	SE	9373		52	Europe/Stockholm		
AElvkarleby	60.57081	17.44895	P	PPL	SE	1517		19	Europe/Stockholm		
Alvesta	56.89935	14.55559	P	PPLA2	SE	8627		152	Europe/Stockholm		
AElvdalen	61.22774	14.03935	P	PPLA2	SE	1863		253	Europe/Stockholm		
AElvaengen	57.95872	12.1235	P	PPL	SE	4759		8	Europe/Stockholm		
Alunda	60.06667	18.08333	P	PPL	SE	2506		24	Europe/Stockholm		
Alta	59.26667	18.18333	P	PPL	SE	9274		46	Europe/Stockholm		
Alsike	59.75324	17.77331	P	PPL	SE	3833		35	Europe/Stockholm		
AElmsta	59.96667	18.8	P	PPL	SE	1376		41	Europe/Stockholm		
AElmhult	56.55146	14.13827	P	PPLA2	SE	9495		144	Europe/Stockholm		
Alingsas	57.93033	12.53345	P	PPLA2	SE	26329		66	Europe/Stockholm		
Alfta	61.34675	16.07499	P	PPL	SE	2348		94	Europe/Stockholm		
Aled	56.75	12.93333	P	PPL	SE	1690		84	Europe/Stockholm		
Alafors	57.92579	12.07835	P	PPLA2	SE	0		13	Europe/Stockholm		
Akers Styckebruk	59.25	17.08333	P	PPL	SE	2730		38	Europe/Stockholm		
Akersberga	59.47944	18.29967	P	PPLA2	SE	32659		9	Europe/Stockholm		
Akarp	58.23333	13.65	P	PPL	SE	5393		161	Europe/Stockholm		
Akarp	55.65396	13.11107	P	PPL	SE	5959		8	Europe/Stockholm		
Ahus	55.91667	14.28333	P	PPL	SE	9840		1	Europe/Stockholm		
Aby	58.66667	16.18333	P	PPL	SE	6917		27	Europe/Stockholm		
Abborrberget	60.15	14.8	P	PPL	SE	1814		300	Europe/Stockholm		
Vaestra Hagen	57.42444	11.93583	P	PPL	SE	1319		4	Europe/Stockholm		
Enhagen-Ekbacken	59.56543	16.53045	P	PPL	SE	1091		16	Europe/Stockholm		
Saxtorpsskogen	55.83208	12.94429	P	PPL	SE	1174		23	Europe/Stockholm		
Andalen	57.70039	11.76136	P	PPL	SE	1897		23	Europe/Stockholm		
Nolvik	57.775	11.83333	P	PPL	SE	1373		8	Europe/Stockholm		
Vi	62.43333	17.41667	P	PPL	SE	5841		65	Europe/Stockholm		
Fisksaetra	59.29153	18.2549	P	PPL	SE	8117		30	Europe/Stockholm		
Ekeby	56	12.96667	P	PPL	SE	3292		77	Europe/Stockholm		
Skanoer med Falsterbo	55.4	12.85	P	PPL	SE	7077		4	Europe/Stockholm		
Noedinge-Nol	57.91259	12.05591	P	PPL	SE	11117		4	Europe/Stockholm		
Ingared	57.85989	12.45161	P	PPL	SE	1703		73	Europe/Stockholm		
Majorna	57.69195	11.91605	P	PPLX	SE	29254	10	8	Europe/Stockholm		
Onsala	57.42531	12.02903	P	PPL	SE	12275		34	Europe/Stockholm		
Olstorp	57.82277	12.27696	P	PPL	SE	1017		98	Europe/Stockholm		
Bjoerkskatan	65.61373	22.17702	P	PPLX	SE	4388		42	Europe/Stockholm		
Alby	59.2335	17.8538	P	PPL	SE	11400		32	Europe/Stockholm		
Hammarkullen	57.78049	12.03604	P	PPL	SE	7914		91	Europe/Stockholm		
Rannebergen	57.80236	12.07131	P	PPL	SE	4364	100	115	Europe/Stockholm		
Eriksbo	57.77141	12.04183	P	PPL	SE	2564		43	Europe/Stockholm		
Gardsten	57.8048	12.02883	P	PPL	SE	8025		103	Europe/Stockholm		
Loevgaerdet	57.81555	12.03861	P	PPL	SE	7113		93	Europe/Stockholm		
Are	63.39911	13.07995	P	PPLL	SE	2768		379	Europe/Stockholm		
Marielund	65.85307	24.10486	P	PPL	SE	1726		11	Europe/Stockholm		
Singapore	1.28967	103.85007	P	PPLC	SG	3547809		23	Asia/Singapore		
Georgetown	-7.92861	-14.41194	P	PPLA	SH	538		7	Atlantic/St_Helena		
Edinburgh of the Seven Seas	-37.06757	-12.31155	P	PPLA	SH	271	10	42	Atlantic/St_Helena		
Jamestown	-15.93872	-5.71675	P	PPLC	SH	637	10	426	Atlantic/St_Helena		
Zuzemberk	45.83389	14.92917	P	PPLA	SI	1053		233	Europe/Ljubljana		
Zirovnica	46.40472	14.14	P	PPLA	SI	601		605	Europe/Ljubljana		
Ziri	46.04222	14.10722	P	PPLA	SI	3588		479	Europe/Ljubljana		
Zgornji Duplek	46.51361	15.72083	P	PPL	SI	1752		264	Europe/Ljubljana		
Zgornje Pirnice	46.14251	14.43158	P	PPL	SI	1267		343	Europe/Ljubljana		
Zgornje Jezersko	46.3941	14.50659	P	PPLA	SI	568		985	Europe/Ljubljana		
Zgornje Gorje	46.37962	14.06937	P	PPLA	SI	500		609	Europe/Ljubljana		
Zgornje Bitnje	46.22	14.33667	P	PPL	SI	1480		386	Europe/Ljubljana		
Zgornja Polskava	46.42556	15.61222	P	PPL	SI	1208		294	Europe/Ljubljana		
Zgornja Kungota	46.63917	15.61556	P	PPLA	SI	535		273	Europe/Ljubljana		
Zetale	46.27356	15.82658	P	PPLA	SI	392		312	Europe/Ljubljana		
Zelezniki	46.21999	14.14159	P	PPLA	SI	3075		807	Europe/Ljubljana		
Zavrc	46.39167	16.04972	P	PPLA	SI	77		202	Europe/Ljubljana		
Zalec	46.25151	15.16482	P	PPLA	SI	4943		260	Europe/Ljubljana		
Zagorje ob Savi	46.13179	14.99694	P	PPLA	SI	6439		244	Europe/Ljubljana		
Zabukovica	46.21408	15.15954	P	PPL	SI	1009		330	Europe/Ljubljana		
Vuzenica	46.59639	15.16722	P	PPLA	SI	1580		350	Europe/Ljubljana		
Vrtojba	45.9125	13.63417	P	PPL	SI	2591		61	Europe/Ljubljana		
Vrhnika	45.9635	14.29484	P	PPLA	SI	8413		297	Europe/Ljubljana		
Vransko	46.24389	14.95139	P	PPLA	SI	778		342	Europe/Ljubljana		
Volcja Draga	45.90694	13.6775	P	PPLA	SI	743		74	Europe/Ljubljana		
Vojnik	46.29333	15.30333	P	PPLA	SI	2292		274	Europe/Ljubljana		
Vodice	46.18987	14.49492	P	PPLA	SI	1589		338	Europe/Ljubljana		
Vnanje Gorice	46.00722	14.42194	P	PPL	SI	2195		296	Europe/Ljubljana		
Vitomarci	46.5275	15.93944	P	PPLA	SI	329		254	Europe/Ljubljana		
Vitanje	46.38167	15.29583	P	PPLA	SI	865		453	Europe/Ljubljana		
Vipava	45.84667	13.96306	P	PPLA	SI	1771		110	Europe/Ljubljana		
Videm	45.85	14.69417	P	PPLA	SI	577		439	Europe/Ljubljana		
Verzej	46.58361	16.16528	P	PPLA	SI	903		182	Europe/Ljubljana		
Verd	45.95667	14.30583	P	PPL	SI	1891		293	Europe/Ljubljana		
Velike Lasce	45.83222	14.63639	P	PPLA	SI	729		537	Europe/Ljubljana		
Velika Polana	46.57194	16.34694	P	PPLA	SI	929		165	Europe/Ljubljana		
Turnisce	46.62778	16.32028	P	PPLA	SI	1509		172	Europe/Ljubljana		
Trzin	46.13333	14.56667	P	PPLA	SI	3844		296	Europe/Ljubljana		
Trzic	46.36357	14.31046	P	PPLA	SI	3865		519	Europe/Ljubljana		
Trnovska Vas	46.52019	15.88657	P	PPLA	SI	367		247	Europe/Ljubljana		
Trnovlje pri Celju	46.25667	15.29528	P	PPL	SI	1234		246	Europe/Ljubljana		
Trebnje	45.90417	15.02167	P	PPLA	SI	3477		281	Europe/Ljubljana		
Trbovlje	46.155	15.05333	P	PPLA	SI	15163		285	Europe/Ljubljana		
Topolsica	46.40028	15.02157	P	PPL	SI	1294		371	Europe/Ljubljana		
Sveti Tomaz	46.48417	16.08361	P	PPLA	SI	284		274	Europe/Ljubljana		
Tolmin	46.18304	13.73321	P	PPLA	SI	3534	201	201	Europe/Ljubljana		
Velenje	46.35917	15.11028	P	PPLA	SI	25456		391	Europe/Ljubljana		
Tisina	46.65806	16.09167	P	PPLA	SI	404		192	Europe/Ljubljana		
Tabor	46.23611	15.01833	P	PPLA	SI	406		320	Europe/Ljubljana		
Sv. Duh	46.18333	14.33333	P	PPL	SI	1066		361	Europe/Ljubljana		
Sv. Anton	45.52583	13.83194	P	PPL	SI	1736		187	Europe/Ljubljana		
Sv. Ana v Slov. Goricah	46.64917	15.84417	P	PPLA	SI	155		349	Europe/Ljubljana		
Store	46.22083	15.31389	P	PPLA	SI	1937		273	Europe/Ljubljana		
Starse	46.46583	15.76722	P	PPLA	SI	803		240	Europe/Ljubljana		
Sredisce ob Dravi	46.39417	16.26806	P	PPLA	SI	1124		182	Europe/Ljubljana		
Spodnji Duplek	46.50306	15.74528	P	PPLA	SI	1429		236	Europe/Ljubljana		
Spodnje Hoce	46.5	15.65	P	PPLA	SI	2555		276	Europe/Ljubljana		
Spodnja Idrija	46.03194	14.02722	P	PPL	SI	1501		310	Europe/Ljubljana		
Spodnja Hajdina	46.40889	15.84694	P	PPLA	SI	257		223	Europe/Ljubljana		
Sostanj	46.38	15.04861	P	PPLA	SI	2880		361	Europe/Ljubljana		
Solcava	46.41944	14.69361	P	PPLA	SI	214		642	Europe/Ljubljana		
Sodrazica	45.76111	14.63556	P	PPLA	SI	832		542	Europe/Ljubljana		
Smartno pri Slovenj Gradcu	46.48944	15.10667	P	PPL	SI	1250		439	Europe/Ljubljana		
Smartno pri Litiji	46.04444	14.84417	P	PPLA	SI	1444		249	Europe/Ljubljana		
Smartno ob Paki	46.33333	15.03333	P	PPLA	SI	642		322	Europe/Ljubljana		
Smarjeta	45.88333	15.25	P	PPLA	SI	326		180	Europe/Ljubljana		
Smarje pri Jelsah	46.22722	15.51917	P	PPLA	SI	1779		239	Europe/Ljubljana		
Smarje-Sap	45.97618	14.61177	P	PPL	SI	1492		355	Europe/Ljubljana		
Smarca	46.19333	14.59667	P	PPL	SI	1441		346	Europe/Ljubljana		
Slovenske Konjice	46.33667	15.42583	P	PPLA	SI	4869		320	Europe/Ljubljana		
Slovenska Bistrica	46.39278	15.57444	P	PPLA	SI	7454		274	Europe/Ljubljana		
Slovenj Gradec	46.51028	15.08056	P	PPLA	SI	7519		409	Europe/Ljubljana		
Skofljica	45.98333	14.57667	P	PPLA	SI	2209		302	Europe/Ljubljana		
Skofja Loka	46.16551	14.30626	P	PPLA	SI	11969		360	Europe/Ljubljana		
Skocjan	45.90667	15.29139	P	PPLA	SI	246		168	Europe/Ljubljana		
Sezana	45.70924	13.87333	P	PPLA	SI	5531		370	Europe/Ljubljana		
Sevnica	46.00778	15.31556	P	PPLA	SI	4660		206	Europe/Ljubljana		
Sentvid pri Sticni	45.95004	14.84344	P	PPL	SI	1002		315	Europe/Ljubljana		
Sentrupert	45.97778	15.09556	P	PPLA	SI	329		271	Europe/Ljubljana		
Sentjur	46.21722	15.3975	P	PPLA	SI	4762		301	Europe/Ljubljana		
Sentjernej	45.84	15.33611	P	PPLA	SI	1423		193	Europe/Ljubljana		
Sentilj v Slov. Goricah	46.68167	15.64806	P	PPLA	SI	1826		306	Europe/Ljubljana		
Senovo	46.02361	15.47694	P	PPL	SI	2343		234	Europe/Ljubljana		
Sencur	46.24556	14.41972	P	PPLA	SI	3152		408	Europe/Ljubljana		
Sempeter v Savinj. Dolini	46.25639	15.12194	P	PPL	SI	2021		271	Europe/Ljubljana		
Sempeter pri Gorici	45.9275	13.64111	P	PPLA	SI	3760		74	Europe/Ljubljana		
Sempas	45.93028	13.74361	P	PPL	SI	1146		93	Europe/Ljubljana		
Semic	45.64611	15.18222	P	PPLA	SI	2000		214	Europe/Ljubljana		
Selnica ob Muri	46.68333	15.7	P	PPLL	SI	1078		301	Europe/Ljubljana		
Salovci	46.825	16.29806	P	PPLA	SI	426		248	Europe/Ljubljana		
Ruse	46.53944	15.51583	P	PPLA	SI	4503		309	Europe/Ljubljana		
Rogoza	46.5	15.68333	P	PPL	SI	1390		268	Europe/Ljubljana		
Rogatec	46.22944	15.70028	P	PPLA	SI	1558		241	Europe/Ljubljana		
Rogasovci	46.8	16.03333	P	PPLA	SI	254		231	Europe/Ljubljana		
Rogaska Slatina	46.2375	15.63972	P	PPLA	SI	5111		237	Europe/Ljubljana		
Ribnica na Pohorju	46.535	15.27278	P	PPLA	SI	443		669	Europe/Ljubljana		
Ribnica	45.73861	14.7275	P	PPLA	SI	3604		495	Europe/Ljubljana		
Rence	45.89	13.66861	P	PPL	SI	1937		53	Europe/Ljubljana		
Recica ob Savinji	46.31667	14.91667	P	PPLA	SI	489		360	Europe/Ljubljana		
Razvanje	46.51444	15.63611	P	PPL	SI	1357		297	Europe/Ljubljana		
Ravne na Koroskem	46.54306	14.96917	P	PPLA	SI	6979		413	Europe/Ljubljana		
Ravne	46.41413	15.06087	P	PPL	SI	1092		448	Europe/Ljubljana		
Rakican	46.65167	16.20417	P	PPL	SI	1560		185	Europe/Ljubljana		
Rakek	45.81333	14.31111	P	PPL	SI	2152		526	Europe/Ljubljana		
Radovljica	46.34444	14.17444	P	PPLA	SI	5940		489	Europe/Ljubljana		
Radomlje	46.17361	14.61222	P	PPL	SI	1674		328	Europe/Ljubljana		
Radlje ob Dravi	46.61417	15.22639	P	PPLA	SI	2811		366	Europe/Ljubljana		
Radenci	46.64201	16.03781	P	PPLA	SI	2201		205	Europe/Ljubljana		
Radece	46.06806	15.18389	P	PPLA	SI	2168		196	Europe/Ljubljana		
Race	46.45194	15.68139	P	PPLA	SI	2529		262	Europe/Ljubljana		
Puconci	46.70667	16.15639	P	PPLA	SI	638		205	Europe/Ljubljana		
Ptuj	46.42005	15.87018	P	PPLA	SI	18164		237	Europe/Ljubljana		
Prvacina	45.89	13.71806	P	PPL	SI	1268		73	Europe/Ljubljana		
Prevalje	46.54694	14.92083	P	PPLA	SI	4643		409	Europe/Ljubljana		
Preserje pri Radomljah	46.16911	14.59698	P	PPL	SI	1531		323	Europe/Ljubljana		
Preddvor	46.3025	14.42306	P	PPLA	SI	837		488	Europe/Ljubljana		
Prebold	46.23694	15.0925	P	PPLA	SI	1709		283	Europe/Ljubljana		
Pragersko	46.39667	15.66	P	PPL	SI	1150		250	Europe/Ljubljana		
Postojna	45.77435	14.21528	P	PPLA	SI	9183		548	Europe/Ljubljana		
Portoroz	45.51429	13.59206	P	PPL	SI	2947		6	Europe/Ljubljana		
Polzela	46.28333	15.06667	P	PPLA	SI	2380		288	Europe/Ljubljana		
Poljcane	46.31194	15.57917	P	PPLA	SI	1153		260	Europe/Ljubljana		
Podvelka	46.58694	15.33056	P	PPLA	SI	343		443	Europe/Ljubljana		
Podlehnik	46.33528	15.88	P	PPLA	SI	388		231	Europe/Ljubljana		
Podcetrtek	46.15694	15.59861	P	PPLA	SI	528		220	Europe/Ljubljana		
Pivka	45.68292	14.19588	P	PPLA	SI	2088		550	Europe/Ljubljana		
Piran	45.52778	13.57056	P	PPLA	SI	4192		46	Europe/Ljubljana		
Pesnica pri Mariboru	46.60694	15.67667	P	PPLA	SI	913		257	Europe/Ljubljana		
Pekre	46.54722	15.59556	P	PPL	SI	1517		300	Europe/Ljubljana		
Pamece	46.53417	15.07917	P	PPLL	SI	1333		403	Europe/Ljubljana		
Osilnica	45.52914	14.69838	P	PPLA	SI	87		298	Europe/Ljubljana		
Ormoz	46.41139	16.15444	P	PPLA	SI	2174		225	Europe/Ljubljana		
Oplotnica	46.38778	15.44667	P	PPLA	SI	1352		377	Europe/Ljubljana		
Odranci	46.58667	16.28028	P	PPLA	SI	1693		175	Europe/Ljubljana		
Novo Mesto	45.80397	15.16886	P	PPLA	SI	23341		187	Europe/Ljubljana		
Nova Vas	45.77167	14.50583	P	PPLA	SI	299		721	Europe/Ljubljana		
Nova Gorica	45.95604	13.64837	P	PPLA	SI	13178		103	Europe/Ljubljana		
Notranje Gorice	45.9875	14.39889	P	PPL	SI	1645		302	Europe/Ljubljana		
Naklo	46.27278	14.31722	P	PPLA	SI	1716		408	Europe/Ljubljana		
Muta	46.61139	15.16611	P	PPLA	SI	2300		334	Europe/Ljubljana		
Murska Sobota	46.6625	16.16639	P	PPLA	SI	11614		192	Europe/Ljubljana		
Mozirje	46.33944	14.96333	P	PPLA	SI	2085		337	Europe/Ljubljana		
Moste	46.195	14.55139	P	PPL	SI	1234		335	Europe/Ljubljana		
Morje	46.44444	15.62139	P	PPL	SI	1032		310	Europe/Ljubljana		
Moravske Toplice	46.68313	16.2208	P	PPLA	SI	735	203	188	Europe/Ljubljana		
Moravce	46.13694	14.745	P	PPLA	SI	903		383	Europe/Ljubljana		
Mokronog	45.93417	15.14083	P	PPLA	SI	637		312	Europe/Ljubljana		
Mojstrana	46.42383	13.8752	P	PPL	SI	1175		951	Europe/Ljubljana		
Mlaka pri Kranju	46.28333	14.35	P	PPL	SI	1566		410	Europe/Ljubljana		
Mislinja	46.44141	15.20027	P	PPLA	SI	1945		750	Europe/Ljubljana		
Mirna Pec	45.86028	15.08333	P	PPLA	SI	990		236	Europe/Ljubljana		
Mirna	45.95528	15.06194	P	PPLA	SI	1398		272	Europe/Ljubljana		
Miren	45.89556	13.6075	P	PPLA	SI	1460		52	Europe/Ljubljana		
Miklavz na Dravskem Polju	46.50583	15.69722	P	PPLA	SI	3854		259	Europe/Ljubljana		
Mezica	46.52139	14.85444	P	PPLA	SI	3254		480	Europe/Ljubljana		
Metlika	45.64722	15.31417	P	PPLA	SI	3273		163	Europe/Ljubljana		
Menges	46.16694	14.575	P	PPLA	SI	6112		324	Europe/Ljubljana		
Mekinje	46.23333	14.61667	P	PPL	SI	1582		426	Europe/Ljubljana		
Medvode	46.1422	14.41114	P	PPLA	SI	5178		318	Europe/Ljubljana		
Markovci	46.39557	15.92831	P	PPLA	SI	462		222	Europe/Ljubljana		
Maribor	46.55472	15.64667	P	PPLA	SI	95171		266	Europe/Ljubljana		
Makole	46.31722	15.66722	P	PPLA	SI	250		260	Europe/Ljubljana		
Majsperk	46.35167	15.73361	P	PPLA	SI	637		283	Europe/Ljubljana		
Lukovica pri Domzalah	46.16988	14.69179	P	PPLA	SI	419		341	Europe/Ljubljana		
Luce	46.35611	14.74667	P	PPLA	SI	413		516	Europe/Ljubljana		
Lovrenc na Pohorju	46.54056	15.39306	P	PPLA	SI	1977		421	Europe/Ljubljana		
Loski Potok	45.70139	14.58028	P	PPLA3	SI	0		831	Europe/Ljubljana		
Lokavec	45.90167	13.87972	P	PPL	SI	1069		167	Europe/Ljubljana		
Log pri Brezovici	46.01667	14.36667	P	PPLA	SI	1634		444	Europe/Ljubljana		
Ljutomer	46.52083	16.1975	P	PPLA	SI	3460		179	Europe/Ljubljana		
Ljubno ob Savinji	46.34358	14.83377	P	PPLA	SI	1104		430	Europe/Ljubljana		
Ljubljana	46.05108	14.50513	P	PPLC	SI	272220		295	Europe/Ljubljana		
Ljubecna	46.25567	15.3243	P	PPL	SI	1071		259	Europe/Ljubljana		
Litija	46.05861	14.8225	P	PPLA	SI	6467		248	Europe/Ljubljana		
Lipovci	46.62833	16.22806	P	PPL	SI	1097		179	Europe/Ljubljana		
Limbus	46.55361	15.58361	P	PPL	SI	2040		297	Europe/Ljubljana		
Leskovec pri Krskem	45.93566	15.47184	P	PPL	SI	1021		209	Europe/Ljubljana		
Lesce	46.36111	14.15778	P	PPL	SI	2835		495	Europe/Ljubljana		
Lendava	46.56494	16.45091	P	PPLA	SI	3129		164	Europe/Ljubljana		
Lenart v Slov. Goricah	46.57611	15.83139	P	PPLA	SI	3006		261	Europe/Ljubljana		
Lasko	46.15463	15.23555	P	PPLA	SI	3456		226	Europe/Ljubljana		
Kuzma	46.83694	16.08333	P	PPLA	SI	375		260	Europe/Ljubljana		
Krsko	45.95915	15.49167	P	PPLA	SI	7097		165	Europe/Ljubljana		
Kromberk	45.96083	13.66556	P	PPL	SI	2081		135	Europe/Ljubljana		
Krog	46.63806	16.14139	P	PPL	SI	1132		188	Europe/Ljubljana		
